Zeit;Kanal A
6,39999984;1,06317700
6,44999984;1,06317700
6,49999984;1,06317700
6,54999983;1,06317700
6,59999983;1,06317700
6,64999983;1,06317700
6,69999983;1,06317700
6,74999983;1,04447600
6,79999983;1,06317700
6,84999983;1,06317700
6,89999983;1,06317700
6,94999982;1,06317700
6,99999982;1,06317700
7,04999982;1,06317700
7,09999982;1,06317700
7,14999982;1,06317700
7,19999982;1,06317700
7,24999982;1,06317700
7,29999982;1,06317700
7,34999981;1,06317700
7,39999981;1,06317700
7,44999981;1,06317700
7,49999981;1,06317700
7,54999981;1,06317700
7,59999981;1,06317700
7,64999981;1,06317700
7,69999981;1,06317700
7,74999980;1,06317700
7,79999980;1,06317700
7,84999980;1,06317700
7,89999980;1,06317700
7,94999980;1,04447600
7,99999980;1,06317700
8,04999980;1,06317700
8,09999980;1,06317700
8,14999979;1,04447600
8,19999979;1,06317700
8,24999979;1,06317700
8,29999979;1,06317700
8,34999979;1,04447600
8,39999979;1,06317700
8,44999979;1,06317700
8,49999979;1,06317700
8,54999978;1,06317700
8,59999978;1,06317700
8,64999978;1,04447600
8,69999978;1,06317700
8,74999978;1,06317700
8,79999978;1,06317700
8,84999978;1,06317700
8,89999978;1,06317700
8,94999977;1,06317700
8,99999977;1,06317700
9,04999977;1,06317700
9,09999977;1,06317700
9,14999977;1,06317700
9,19999977;1,06317700
9,24999977;1,08181600
9,29999977;1,06317700
9,34999976;1,06317700
9,39999976;1,06317700
9,44999976;1,06317700
9,49999976;1,06317700
9,54999976;1,06317700
9,59999976;1,06317700
9,64999976;1,06317700
9,69999975;1,06317700
9,74999975;1,06317700
9,79999975;1,06317700
9,84999975;1,06317700
9,89999975;1,06317700
9,94999975;1,06317700
9,99999975;1,06317700
10,04999975;1,06317700
10,09999974;1,06317700
10,14999974;1,06317700
10,19999974;1,06317700
10,24999974;1,06317700
10,29999974;1,06317700
10,34999974;1,06317700
10,39999974;1,06317700
10,44999974;1,06317700
10,49999973;1,06317700
10,54999973;1,04447600
10,59999973;1,04447600
10,64999973;1,06317700
10,69999973;1,06317700
10,74999973;1,06317700
10,79999973;1,08181600
10,84999973;1,06317700
10,89999972;1,06317700
10,94999972;1,06317700
10,99999972;1,04447600
11,04999972;1,06317700
11,09999972;1,06317700
11,14999972;1,06317700
11,19999972;1,06317700
11,24999972;1,06317700
11,29999971;1,06317700
11,34999971;1,06317700
11,39999971;1,06317700
11,44999971;1,06317700
11,49999971;1,06317700
11,54999971;1,06317700
11,59999971;1,06317700
11,64999971;1,08181600
11,69999970;1,06317700
11,74999970;1,04447600
11,79999970;1,06317700
11,84999970;1,06317700
11,89999970;1,06317700
11,94999970;1,06317700
11,99999970;1,06317700
12,04999970;1,06317700
12,09999969;1,06317700
12,14999969;1,06317700
12,19999969;1,06317700
12,24999969;1,06317700
12,29999969;1,06317700
12,34999969;1,06317700
12,39999969;1,06317700
12,44999969;1,06317700
12,49999968;1,06317700
12,54999968;1,06317700
12,59999968;1,06317700
12,64999968;1,06317700
12,69999968;1,06317700
12,74999968;1,06317700
12,79999968;1,06317700
12,84999968;1,06317700
12,89999967;1,06317700
12,94999967;1,06317700
12,99999967;1,06317700
13,04999967;1,06317700
13,09999967;1,06317700
13,14999967;1,06317700
13,19999967;1,06317700
13,24999967;1,06317700
13,29999966;1,06317700
13,34999966;1,06317700
13,39999966;1,06317700
13,44999966;1,04447600
13,49999966;1,06317700
13,54999966;1,06317700
13,59999966;1,06317700
13,64999966;1,06317700
13,69999965;1,06317700
13,74999965;1,06317700
13,79999965;1,06317700
13,84999965;1,08181600
13,89999965;1,06317700
13,94999965;1,06317700
13,99999965;1,06317700
14,04999965;1,06317700
14,09999964;1,06317700
14,14999964;1,06317700
14,19999964;1,06317700
14,24999964;1,06317700
14,29999964;1,08181600
14,34999964;1,06317700
14,39999964;1,06317700
14,44999963;1,06317700
14,49999963;1,06317700
14,54999963;1,04447600
14,59999963;1,06317700
14,64999963;1,06317700
14,69999963;1,06317700
14,74999963;1,06317700
14,79999963;1,06317700
14,84999962;1,06317700
14,89999962;1,06317700
14,94999962;1,06317700
14,99999962;1,06317700
15,04999962;1,06317700
15,09999962;1,06317700
15,14999962;1,06317700
15,19999962;1,06317700
15,24999961;1,06317700
15,29999961;1,06317700
15,34999961;1,06317700
15,39999961;1,06317700
15,44999961;1,06317700
15,49999961;1,06317700
15,54999961;1,06317700
15,59999961;1,06317700
15,64999960;1,06317700
15,69999960;1,06317700
15,74999960;1,06317700
15,79999960;1,06317700
15,84999960;1,06317700
15,89999960;1,06317700
15,94999960;1,06317700
15,99999960;1,06317700
16,04999959;1,06317700
16,09999959;1,06317700
16,14999959;1,06317700
16,19999959;1,06317700
16,24999959;1,06317700
16,29999959;1,06317700
16,34999959;1,06317700
16,39999959;1,06317700
16,44999958;1,06317700
16,49999958;1,06317700
16,54999958;1,06317700
16,59999958;1,06317700
16,64999958;1,06317700
16,69999958;1,06317700
16,74999958;1,06317700
16,79999958;1,06317700
16,84999957;1,06317700
16,89999957;1,06317700
16,94999957;1,06317700
16,99999957;1,06317700
17,04999957;1,06317700
17,09999957;1,06317700
17,14999957;1,06317700
17,19999957;1,06317700
17,24999956;1,06317700
17,29999956;1,06317700
17,34999956;1,06317700
17,39999956;1,06317700
17,44999956;1,06317700
17,49999956;1,06317700
17,54999956;1,06317700
17,59999956;1,06317700
17,64999955;1,06317700
17,69999955;1,06317700
17,74999955;1,06317700
17,79999955;1,06317700
17,84999955;1,06317700
17,89999955;1,06317700
17,94999955;1,06317700
17,99999955;1,04447600
18,04999954;1,06317700
18,09999954;1,06317700
18,14999954;1,06317700
18,19999954;1,06317700
18,24999954;1,04447600
18,29999954;1,06317700
18,34999954;1,06317700
18,39999954;1,06317700
18,44999953;1,06317700
18,49999953;1,08181600
18,54999953;1,06317700
18,59999953;1,06317700
18,64999953;1,06317700
18,69999953;1,06317700
18,74999953;1,06317700
18,79999953;1,06317700
18,84999952;1,06317700
18,89999952;1,06317700
18,94999952;1,06317700
18,99999952;1,06317700
19,04999952;1,06317700
19,09999952;1,08181600
19,14999952;1,06317700
19,19999951;1,06317700
19,24999951;1,06317700
19,29999951;1,06317700
19,34999951;1,06317700
19,39999951;1,06317700
19,44999951;1,06317700
19,49999951;1,06317700
19,54999951;1,06317700
19,59999950;1,06317700
19,64999950;1,06317700
19,69999950;1,06317700
19,74999950;1,06317700
19,79999950;1,06317700
19,84999950;1,06317700
19,89999950;1,06317700
19,94999950;1,08181600
19,99999949;1,06317700
20,04999949;1,06317700
20,09999949;1,06317700
20,14999949;1,06317700
20,19999949;1,06317700
20,24999949;1,06317700
20,29999949;1,06317700
20,34999949;1,06317700
20,39999948;1,04447600
20,44999948;1,06317700
20,49999948;1,06317700
20,54999948;1,06317700
20,59999948;1,06317700
20,64999948;1,06317700
20,69999948;1,06317700
20,74999948;1,06317700
20,79999947;1,06317700
20,84999947;1,06317700
20,89999947;1,06317700
20,94999947;1,06317700
20,99999947;1,06317700
21,04999947;1,06317700
21,09999947;1,06317700
21,14999947;1,06317700
21,19999946;1,08181600
21,24999946;1,06317700
21,29999946;1,06317700
21,34999946;1,06317700
21,39999946;1,06317700
21,44999946;1,06317700
21,49999946;1,06317700
21,54999946;1,06317700
21,59999945;1,06317700
21,64999945;1,06317700
21,69999945;1,06317700
21,74999945;1,06317700
21,79999945;1,06317700
21,84999945;1,06317700
21,89999945;1,06317700
21,94999945;1,06317700
21,99999944;1,06317700
22,04999944;1,06317700
22,09999944;1,06317700
22,14999944;1,06317700
22,19999944;1,06317700
22,24999944;1,06317700
22,29999944;1,06317700
22,34999944;1,06317700
22,39999943;1,06317700
22,44999943;1,06317700
22,49999943;1,06317700
22,54999943;1,06317700
22,59999943;1,06317700
22,64999943;1,06317700
22,69999943;1,06317700
22,74999943;1,06317700
22,79999942;1,06317700
22,84999942;1,06317700
22,89999942;1,06317700
22,94999942;1,06317700
22,99999942;1,06317700
23,04999942;1,06317700
23,09999942;1,06317700
23,14999942;1,06317700
23,19999941;1,06317700
23,24999941;1,06317700
23,29999941;1,06317700
23,34999941;1,06317700
23,39999941;1,06317700
23,44999941;1,06317700
23,49999941;1,06317700
23,54999941;1,06317700
23,59999940;1,06317700
23,64999940;1,06317700
23,69999940;1,06317700
23,74999940;1,06317700
23,79999940;1,06317700
23,84999940;1,06317700
23,89999940;1,06317700
23,94999939;1,06317700
23,99999939;1,06317700
24,04999939;1,06317700
24,09999939;1,06317700
24,14999939;1,06317700
24,19999939;1,06317700
24,24999939;1,06317700
24,29999939;1,06317700
24,34999938;1,06317700
24,39999938;1,06317700
24,44999938;1,06317700
24,49999938;1,06317700
24,54999938;1,08181600
24,59999938;1,06317700
24,64999938;1,06317700
24,69999938;1,06317700
24,74999937;1,06317700
24,79999937;1,06317700
24,84999937;1,06317700
24,89999937;1,06317700
24,94999937;1,06317700
24,99999937;1,06317700
25,04999937;1,06317700
25,09999937;1,06317700
25,14999936;1,06317700
25,19999936;1,06317700
25,24999936;1,06317700
25,29999936;1,06317700
25,34999936;1,06317700
25,39999936;1,06317700
25,44999936;1,06317700
25,49999936;1,06317700
25,54999935;1,06317700
25,59999935;1,06317700
25,64999935;1,06317700
25,69999935;1,06317700
25,74999935;1,06317700
25,79999935;1,06317700
25,84999935;1,06317700
25,89999935;1,06317700
25,94999934;1,06317700
25,99999934;1,06317700
26,04999934;1,06317700
26,09999934;1,06317700
26,14999934;1,08181600
26,19999934;1,06317700
26,24999934;1,06317700
26,29999934;1,06317700
26,34999933;1,06317700
26,39999933;1,06317700
26,44999933;1,06317700
26,49999933;1,06317700
26,54999933;1,08181600
26,59999933;1,06317700
26,64999933;1,04447600
26,69999933;1,06317700
26,74999932;1,06317700
26,79999932;1,06317700
26,84999932;1,06317700
26,89999932;1,06317700
26,94999932;1,06317700
26,99999932;1,06317700
27,04999932;1,06317700
27,09999932;1,06317700
27,14999931;1,06317700
27,19999931;1,06317700
27,24999931;1,06317700
27,29999931;1,06317700
27,34999931;1,06317700
27,39999931;1,08181600
27,44999931;1,06317700
27,49999931;1,04447600
27,54999930;1,06317700
27,59999930;1,06317700
27,64999930;1,06317700
27,69999930;1,06317700
27,74999930;1,06317700
27,79999930;1,06317700
27,84999930;1,06317700
27,89999930;1,06317700
27,94999929;1,06317700
27,99999929;1,06317700
28,04999929;1,06317700
28,09999929;1,06317700
28,14999929;1,06317700
28,19999929;1,06317700
28,24999929;1,06317700
28,29999929;1,06317700
28,34999928;1,06317700
28,39999928;1,06317700
28,44999928;1,06317700
28,49999928;1,06317700
28,54999928;1,06317700
28,59999928;1,08181600
28,64999928;1,06317700
28,69999927;1,06317700
28,74999927;1,06317700
28,79999927;1,06317700
28,84999927;1,06317700
28,89999927;1,06317700
28,94999927;1,06317700
28,99999927;1,06317700
29,04999927;1,06317700
29,09999926;1,08181600
29,14999926;1,06317700
29,19999926;1,06317700
29,24999926;1,06317700
29,29999926;1,06317700
29,34999926;1,06317700
29,39999926;1,06317700
29,44999926;1,06317700
29,49999925;1,06317700
29,54999925;1,06317700
29,59999925;1,08181600
29,64999925;1,06317700
29,69999925;1,06317700
29,74999925;1,06317700
29,79999925;1,06317700
29,84999925;1,06317700
29,89999924;1,06317700
29,94999924;1,06317700
29,99999924;1,06317700
30,04999924;1,08181600
30,09999924;1,06317700
30,14999924;1,06317700
30,19999924;1,06317700
30,24999924;1,06317700
30,29999923;1,08181600
30,34999923;1,06317700
30,39999923;1,06317700
30,44999923;1,04447600
30,49999923;1,06317700
30,54999923;1,06317700
30,59999923;1,06317700
30,64999923;1,06317700
30,69999922;1,06317700
30,74999922;1,06317700
30,79999922;1,06317700
30,84999922;1,06317700
30,89999922;1,06317700
30,94999922;1,06317700
30,99999922;1,06317700
31,04999922;1,06317700
31,09999921;1,06317700
31,14999921;1,06317700
31,19999921;1,06317700
31,24999921;1,06317700
31,29999921;1,06317700
31,34999921;1,06317700
31,39999921;1,06317700
31,44999921;1,06317700
31,49999920;1,06317700
31,54999920;1,06317700
31,59999920;1,08181600
31,64999920;1,06317700
31,69999920;1,06317700
31,74999920;1,06317700
31,79999920;1,06317700
31,84999920;1,06317700
31,89999919;1,06317700
31,94999919;1,06317700
31,99999919;1,08181600
32,04999919;1,08181600
32,09999919;1,06317700
32,14999919;1,04447600
32,19999919;1,06317700
32,24999919;1,06317700
32,29999918;1,04447600
32,34999918;1,06317700
32,39999918;1,06317700
32,44999918;1,06317700
32,49999918;1,06317700
32,54999918;1,06317700
32,59999918;1,06317700
32,64999918;1,06317700
32,69999917;1,06317700
32,74999917;1,06317700
32,79999917;1,06317700
32,84999917;1,06317700
32,89999917;1,06317700
32,94999917;1,06317700
32,99999917;1,06317700
33,04999917;1,06317700
33,09999916;1,06317700
33,14999916;1,06317700
33,19999916;1,06317700
33,24999916;1,06317700
33,29999916;1,06317700
33,34999916;1,06317700
33,39999916;1,06317700
33,44999915;1,06317700
33,49999915;1,06317700
33,54999915;1,06317700
33,59999915;1,06317700
33,64999915;1,06317700
33,69999915;1,06317700
33,74999915;1,06317700
33,79999915;1,06317700
33,84999914;1,08181600
33,89999914;1,06317700
33,94999914;1,06317700
33,99999914;1,08181600
34,04999914;1,06317700
34,09999914;1,06317700
34,14999914;1,06317700
34,19999914;1,06317700
34,24999913;1,06317700
34,29999913;1,06317700
34,34999913;1,06317700
34,39999913;1,06317700
34,44999913;1,06317700
34,49999913;1,06317700
34,54999913;1,06317700
34,59999913;1,06317700
34,64999912;1,06317700
34,69999912;1,06317700
34,74999912;1,06317700
34,79999912;1,06317700
34,84999912;1,08181600
34,89999912;1,06317700
34,94999912;1,06317700
34,99999912;1,06317700
35,04999911;1,06317700
35,09999911;1,06317700
35,14999911;1,06317700
35,19999911;1,06317700
35,24999911;1,06317700
35,29999911;1,06317700
35,34999911;1,06317700
35,39999911;1,06317700
35,44999910;1,06317700
35,49999910;1,06317700
35,54999910;1,06317700
35,59999910;1,06317700
35,64999910;1,06317700
35,69999910;1,06317700
35,74999910;1,06317700
35,79999910;1,04447600
35,84999909;1,06317700
35,89999909;1,06317700
35,94999909;1,06317700
35,99999909;1,06317700
36,04999909;1,06317700
36,09999909;1,06317700
36,14999909;1,06317700
36,19999909;1,04447600
36,24999908;1,06317700
36,29999908;1,06317700
36,34999908;1,15643500
36,39999908;1,06317700
36,44999908;1,06317700
36,49999908;1,06317700
36,54999908;1,06317700
36,59999908;1,06317700
36,64999907;1,06317700
36,69999907;1,06317700
36,74999907;1,06317700
36,79999907;1,06317700
36,84999907;1,06317700
36,89999907;1,06317700
36,94999907;1,06317700
36,99999907;1,06317700
37,04999906;1,06317700
37,09999906;1,06317700
37,14999906;1,06317700
37,19999906;1,06317700
37,24999906;1,06317700
37,29999906;1,06317700
37,34999906;1,06317700
37,39999906;1,06317700
37,44999905;1,06317700
37,49999905;1,06317700
37,54999905;1,06317700
37,59999905;1,06317700
37,64999905;1,06317700
37,69999905;1,06317700
37,74999905;1,06317700
37,79999905;1,06317700
37,84999904;1,06317700
37,89999904;1,08181600
37,94999904;1,06317700
37,99999904;1,06317700
38,04999904;1,06317700
38,09999904;1,06317700
38,14999904;1,06317700
38,19999903;1,06317700
38,24999903;1,06317700
38,29999903;1,06317700
38,34999903;1,04447600
38,39999903;1,06317700
38,44999903;1,06317700
38,49999903;1,06317700
38,54999903;1,06317700
38,59999902;1,06317700
38,64999902;1,06317700
38,69999902;1,06317700
38,74999902;1,06317700
38,79999902;1,06317700
38,84999902;1,06317700
38,89999902;1,08181600
38,94999902;1,06317700
38,99999901;1,06317700
39,04999901;1,06317700
39,09999901;1,06317700
39,14999901;1,06317700
39,19999901;1,06317700
39,24999901;1,06317700
39,29999901;1,06317700
39,34999901;1,06317700
39,39999900;1,06317700
39,44999900;1,06317700
39,49999900;1,06317700
39,54999900;1,06317700
39,59999900;1,06317700
39,64999900;1,06317700
39,69999900;1,06317700
39,74999900;1,08181600
39,79999899;1,06317700
39,84999899;1,06317700
39,89999899;1,06317700
39,94999899;1,06317700
39,99999899;1,06317700
40,04999899;1,06317700
40,09999899;1,06317700
40,14999899;1,06317700
40,19999898;1,06317700
40,24999898;1,06317700
40,29999898;1,06317700
40,34999898;1,06317700
40,39999898;1,06317700
40,44999898;1,06317700
40,49999898;1,06317700
40,54999898;1,06317700
40,59999897;1,06317700
40,64999897;1,06317700
40,69999897;1,06317700
40,74999897;1,06317700
40,79999897;1,06317700
40,84999897;1,06317700
40,89999897;1,06317700
40,94999897;1,04447600
40,99999896;1,06317700
41,04999896;1,06317700
41,09999896;1,06317700
41,14999896;1,06317700
41,19999896;1,06317700
41,24999896;1,06317700
41,29999896;1,06317700
41,34999896;1,06317700
41,39999895;1,06317700
41,44999895;1,04447600
41,49999895;1,06317700
41,54999895;1,06317700
41,59999895;1,06317700
41,64999895;1,06317700
41,69999895;1,04447600
41,74999895;1,06317700
41,79999894;1,06317700
41,84999894;1,06317700
41,89999894;1,06317700
41,94999894;1,06317700
41,99999894;1,06317700
42,04999894;1,04447600
42,09999894;1,06317700
42,14999894;1,06317700
42,19999893;1,06317700
42,24999893;1,06317700
42,29999893;1,04447600
42,34999893;1,06317700
42,39999893;1,06317700
42,44999893;1,06317700
42,49999893;1,06317700
42,54999893;1,06317700
42,59999892;1,06317700
42,64999892;1,06317700
42,69999892;1,06317700
42,74999892;1,06317700
42,79999892;1,06317700
42,84999892;1,06317700
42,89999892;1,06317700
42,94999891;1,06317700
42,99999891;1,06317700
43,04999891;1,06317700
43,09999891;1,06317700
43,14999891;1,04447600
43,19999891;1,06317700
43,24999891;1,06317700
43,29999891;1,06317700
43,34999890;1,06317700
43,39999890;1,06317700
43,44999890;1,06317700
43,49999890;1,06317700
43,54999890;1,06317700
43,59999890;1,06317700
43,64999890;1,06317700
43,69999890;1,06317700
43,74999889;1,08181600
43,79999889;1,06317700
43,84999889;1,06317700
43,89999889;1,06317700
43,94999889;1,06317700
43,99999889;1,04447600
44,04999889;1,06317700
44,09999889;1,06317700
44,14999888;1,06317700
44,19999888;1,06317700
44,24999888;1,06317700
44,29999888;1,06317700
44,34999888;1,06317700
44,39999888;1,06317700
44,44999888;1,06317700
44,49999888;1,06317700
44,54999887;1,06317700
44,59999887;1,06317700
44,64999887;1,06317700
44,69999887;1,06317700
44,74999887;1,06317700
44,79999887;1,06317700
44,84999887;1,06317700
44,89999887;1,06317700
44,94999886;1,06317700
44,99999886;1,06317700
45,04999886;1,06317700
45,09999886;1,04447600
45,14999886;1,06317700
45,19999886;1,06317700
45,24999886;1,06317700
45,29999886;1,06317700
45,34999885;1,06317700
45,39999885;1,06317700
45,44999885;1,06317700
45,49999885;1,06317700
45,54999885;1,06317700
45,59999885;1,06317700
45,64999885;1,06317700
45,69999885;1,06317700
45,74999884;1,08181600
45,79999884;1,08181600
45,84999884;1,06317700
45,89999884;1,06317700
45,94999884;1,06317700
45,99999884;1,06317700
46,04999884;1,04447600
46,09999884;1,06317700
46,14999883;1,06317700
46,19999883;1,06317700
46,24999883;1,06317700
46,29999883;1,06317700
46,34999883;1,06317700
46,39999883;1,06317700
46,44999883;1,06317700
46,49999883;1,06317700
46,54999882;1,06317700
46,59999882;1,06317700
46,64999882;1,06317700
46,69999882;1,06317700
46,74999882;1,08181600
46,79999882;1,06317700
46,84999882;1,06317700
46,89999882;1,06317700
46,94999881;1,06317700
46,99999881;1,06317700
47,04999881;1,06317700
47,09999881;1,06317700
47,14999881;1,06317700
47,19999881;1,06317700
47,24999881;1,06317700
47,29999881;1,06317700
47,34999880;1,06317700
47,39999880;1,06317700
47,44999880;1,06317700
47,49999880;1,06317700
47,54999880;1,06317700
47,59999880;1,06317700
47,64999880;1,06317700
47,69999879;1,08181600
47,74999879;1,06317700
47,79999879;1,08181600
47,84999879;1,06317700
47,89999879;1,04447600
47,94999879;1,06317700
47,99999879;1,06317700
48,04999879;1,06317700
48,09999878;1,06317700
48,14999878;1,06317700
48,19999878;1,06317700
48,24999878;1,06317700
48,29999878;1,06317700
48,34999878;1,06317700
48,39999878;1,06317700
48,44999878;1,06317700
48,49999877;1,06317700
48,54999877;1,06317700
48,59999877;1,06317700
48,64999877;1,06317700
48,69999877;1,06317700
48,74999877;1,06317700
48,79999877;1,06317700
48,84999877;1,06317700
48,89999876;1,06317700
48,94999876;1,06317700
48,99999876;1,06317700
49,04999876;1,06317700
49,09999876;1,06317700
49,14999876;1,06317700
49,19999876;1,06317700
49,24999876;1,06317700
49,29999875;1,06317700
49,34999875;1,06317700
49,39999875;1,06317700
49,44999875;1,06317700
49,49999875;1,06317700
49,54999875;1,06317700
49,59999875;1,06317700
49,64999875;1,06317700
49,69999874;1,06317700
49,74999874;1,08181600
49,79999874;1,06317700
49,84999874;1,04447600
49,89999874;1,06317700
49,94999874;1,06317700
49,99999874;1,06317700
50,04999874;1,06317700
50,09999873;1,06317700
50,14999873;1,06317700
